loss,params,iteration,estimators,train_time
0.1174082604292781,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.9096626936437064, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.20808378158823881, 'lambda_l2': 0.7407041839242853, 'learning_rate': 0.18247548644719977, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 430, 'min_gain_to_split': 0.10429079044103418, 'min_sum_hessian_in_leaf': 0.0006844399888581884, 'num_leaves': 103, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 280000, 'subsample': 0.7735525264302707}",28,778,274.873658120001
0.10880635845559872,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.9499028889189792, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.42893265976912587, 'lambda_l2': 0.8277383134270941, 'learning_rate': 0.03727578581392913, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 480, 'min_gain_to_split': 0.6146015408065627, 'min_sum_hessian_in_leaf': 0.001660162887269484, 'num_leaves': 74, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.7395623529139677}",29,1198,487.721989220001
0.10595228995009687,"{'bagging_fraction': 1.0, 'bagging_freq': 9, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.9988595740663685, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.2655712310269418, 'lambda_l2': 0.6521767628840837, 'learning_rate': 0.01489873006229426, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 315, 'min_gain_to_split': 0.48187706359732346, 'min_sum_hessian_in_leaf': 0.0002352153784824733, 'num_leaves': 22, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 100000, 'subsample': 0.881469640172333}",30,2960,617.8939593799987
0.10594332729268452,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.790697086315987, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.32757289260023925, 'lambda_l2': 0.9767034699982126, 'learning_rate': 0.018989799468665386, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 500, 'min_gain_to_split': 0.7331965631959398, 'min_sum_hessian_in_leaf': 0.00010853799662237087, 'num_leaves': 42, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.6945342926528014}",31,2402,588.790253747
0.10539175393622158,"{'bagging_fraction': 1.0, 'bagging_freq': 8, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8415017970303322, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.5586497686247587, 'lambda_l2': 0.7588541597974006, 'learning_rate': 0.03234812634298586, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 395, 'min_gain_to_split': 0.5395633748836347, 'min_sum_hessian_in_leaf': 0.0029897468779089614, 'num_leaves': 7, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 300000, 'subsample': 0.7176831330556267}",32,2721,250.21431916800066
0.11155755471183226,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7616319639569107, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.09660014060264113, 'lambda_l2': 0.9130979613506346, 'learning_rate': 0.04716234168306358, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 280, 'min_gain_to_split': 0.9206014840072064, 'min_sum_hessian_in_leaf': 0.005863792944781346, 'num_leaves': 157, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 260000, 'subsample': 0.8103534527659767}",33,1274,385.464112185
0.10666933219569619,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8683512138026264, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.4102116445493789, 'lambda_l2': 0.49276222484832594, 'learning_rate': 0.011943492201471059, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 225, 'min_gain_to_split': 0.6701847036676644, 'min_sum_hessian_in_leaf': 0.015633888569735927, 'num_leaves': 76, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.6436601792599143}",34,3202,1144.9797963849996
0.10541717702222553,"{'bagging_fraction': 1.0, 'bagging_freq': 9, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.657706287861283, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.1891802410322958, 'lambda_l2': 0.35602985760782496, 'learning_rate': 0.027108275365497345, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 345, 'min_gain_to_split': 0.5722827901545133, 'min_sum_hessian_in_leaf': 0.0015194422349504202, 'num_leaves': 14, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 220000, 'subsample': 0.7674552546696594}",35,2082,236.8370970270007
0.10656860589598527,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8022123148263852, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.34010106403709073, 'lambda_l2': 0.004302217517615836, 'learning_rate': 0.02249557707846009, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 415, 'min_gain_to_split': 0.993130196697141, 'min_sum_hessian_in_leaf': 0.0006711935370745868, 'num_leaves': 50, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 180000, 'subsample': 0.8556724724670368}",36,1774,495.0865061910008
0.11201513740758373,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7685519639793768, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.49158875134920277, 'lambda_l2': 0.5551217089634896, 'learning_rate': 0.0976844356055539, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 465, 'min_gain_to_split': 0.39268186979303915, 'min_sum_hessian_in_leaf': 0.00010258392966087398, 'num_leaves': 60, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 200000, 'subsample': 0.9050777555339788}",37,467,156.79544030000034
0.11991350684812063,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7169627320442951, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.1380655434046813, 'lambda_l2': 0.4475312817976143, 'learning_rate': 0.16011196287397564, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 75, 'min_gain_to_split': 0.8117853819577542, 'min_sum_hessian_in_leaf': 0.07700290407978783, 'num_leaves': 109, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.5675763245204972}",38,493,129.9925199740028
0.10559226668427413,"{'bagging_fraction': 1.0, 'bagging_freq': 1, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8754792958886111, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.04437068958613541, 'lambda_l2': 0.8553348279476103, 'learning_rate': 0.016523645074356573, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 440, 'min_gain_to_split': 0.9072372281794838, 'min_sum_hessian_in_leaf': 0.00013231240822619074, 'num_leaves': 25, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 160000, 'subsample': 0.9764962350415278}",39,2886,575.3493975870006
0.1106226968250219,"{'bagging_fraction': 1.0, 'bagging_freq': 8, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8498723926050101, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.5764565730655637, 'lambda_l2': 0.6383883730992462, 'learning_rate': 0.02070958555515196, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 185, 'min_gain_to_split': 0.7206989537075661, 'min_sum_hessian_in_leaf': 0.0031851291573378243, 'num_leaves': 193, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 280000, 'subsample': 0.6284218948018847}",40,2748,956.2755258180005
0.10892019905081352,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.9764134481733578, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.28022473741081017, 'lambda_l2': 0.8065089552730864, 'learning_rate': 0.010795743367525385, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 500, 'min_gain_to_split': 0.6360633359296266, 'min_sum_hessian_in_leaf': 0.00039061010343202564, 'num_leaves': 177, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 100000, 'subsample': 0.9436466662061613}",41,3905,1836.0242321760015
0.11264724235135914,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8254541771356437, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.6375050695286333, 'lambda_l2': 0.7283222273392789, 'learning_rate': 0.07232746883554494, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 150, 'min_gain_to_split': 0.3381573045382408, 'min_sum_hessian_in_leaf': 0.00017945475990562528, 'num_leaves': 94, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 260000, 'subsample': 0.6718330780812025}",42,735,292.38143663499795
0.10791150746818468,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7402802704958475, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.46606969071049403, 'lambda_l2': 0.3052654721083099, 'learning_rate': 0.04141080911894752, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 315, 'min_gain_to_split': 0.5060748485130648, 'min_sum_hessian_in_leaf': 0.005162446079901622, 'num_leaves': 65, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 280000, 'subsample': 0.5193427162624911}",43,935,286.8404546489983
0.1060733597232969,"{'bagging_fraction': 1.0, 'bagging_freq': 4, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7022260979016741, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.744789352984125, 'lambda_l2': 0.20862447111892507, 'learning_rate': 0.01731072248137058, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 220, 'min_gain_to_split': 0.8788973020335773, 'min_sum_hessian_in_leaf': 0.002317499438878646, 'num_leaves': 40, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 80000, 'subsample': 0.831233539837121}",44,2268,490.03914311599874
0.10945287248214386,"{'bagging_fraction': 1.0, 'bagging_freq': 9, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.9323142685614224, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.1071277914554944, 'lambda_l2': 0.5067664746237022, 'learning_rate': 0.014755596432376538, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 380, 'min_gain_to_split': 0.9480962278300796, 'min_sum_hessian_in_leaf': 0.0006821318008225403, 'num_leaves': 146, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 180000, 'subsample': 0.7281530744876034}",45,2741,1243.579158012999
0.1068546926056273,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8821848301600883, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.9773691326922715, 'lambda_l2': 0.9998965068990491, 'learning_rate': 0.02502732829110773, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 275, 'min_gain_to_split': 0.9999540281369534, 'min_sum_hessian_in_leaf': 0.001332305340260654, 'num_leaves': 54, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 220000, 'subsample': 0.7965715660232674}",46,1536,488.12224169300316
0.10714466362706099,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7875989714175892, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.3512851935927799, 'lambda_l2': 0.11302164841927453, 'learning_rate': 0.06318058254566605, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 410, 'min_gain_to_split': 0.07847320339466074, 'min_sum_hessian_in_leaf': 0.0004932727245701411, 'num_leaves': 14, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 20000, 'subsample': 0.8573169767308452}",47,968,129.28241383899876
0.11179562426107159,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6456802321202258, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.22524603150662265, 'lambda_l2': 0.41424228608398844, 'learning_rate': 0.08241588278281443, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 485, 'min_gain_to_split': 0.7496725771145601, 'min_sum_hessian_in_leaf': 0.0003187650990804525, 'num_leaves': 83, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 240000, 'subsample': 0.7647979910855882}",48,556,176.47750788199846
0.10918398688425979,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8541299320634372, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.3999394919199085, 'lambda_l2': 0.34159713300814515, 'learning_rate': 0.030389012516332806, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 355, 'min_gain_to_split': 0.4586543169189741, 'min_sum_hessian_in_leaf': 0.01523244406448871, 'num_leaves': 121, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 300000, 'subsample': 0.8769390164736296}",49,1899,789.7912550399997
0.10935908144410578,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.6828104249539517, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.5231092469766794, 'lambda_l2': 0.5737062506845152, 'learning_rate': 0.055667166831086815, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 440, 'min_gain_to_split': 0.7999701344121058, 'min_sum_hessian_in_leaf': 0.18907706450980352, 'num_leaves': 68, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 140000, 'subsample': 0.9658575499363045}",50,723,216.62349908300166
0.10576461190141251,"{'bagging_fraction': 1.0, 'bagging_freq': 2, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.9001718824554744, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.17723183207316304, 'lambda_l2': 0.6976119401480951, 'learning_rate': 0.013028463962865132, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 330, 'min_gain_to_split': 0.5910691181147872, 'min_sum_hessian_in_leaf': 0.0001462894840916673, 'num_leaves': 26, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 240000, 'subsample': 0.9249195537512889}",51,3687,757.9881423480001
0.10534998465237722,"{'bagging_fraction': 1.0, 'bagging_freq': 7, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7278897240067139, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.8561167217051565, 'lambda_l2': 0.8829836625104628, 'learning_rate': 0.01107229587860498, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 300, 'min_gain_to_split': 0.6532276417443642, 'min_sum_hessian_in_leaf': 0.024996858065750766, 'num_leaves': 41, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 200000, 'subsample': 0.7454476598341906}",52,3712,832.1226588729987
0.10903047228066365,"{'bagging_fraction': 1.0, 'bagging_freq': 8, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8292906038143522, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.25783838019062416, 'lambda_l2': 0.48797628606110965, 'learning_rate': 0.020343944283612057, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 470, 'min_gain_to_split': 0.2274664681965649, 'min_sum_hessian_in_leaf': 0.0009259996296509004, 'num_leaves': 137, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 220000, 'subsample': 0.6854204594363877}",53,2405,1005.1841833069993
0.10913940679477596,"{'bagging_fraction': 1.0, 'bagging_freq': 6, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7459023758608095, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.040122029702023665, 'lambda_l2': 0.6575044386294556, 'learning_rate': 0.013901503867814843, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 385, 'min_gain_to_split': 0.9472778066231784, 'min_sum_hessian_in_leaf': 0.007717224044349164, 'num_leaves': 164, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 180000, 'subsample': 0.6508081678098789}",54,3068,1112.588708452
0.10654118843238425,"{'bagging_fraction': 1.0, 'bagging_freq': 5, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.7779506563720461, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.3085558363803108, 'lambda_l2': 0.7695428292987877, 'learning_rate': 0.03483379485189236, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 75, 'min_gain_to_split': 0.6858825738277222, 'min_sum_hessian_in_leaf': 0.05553370509249261, 'num_leaves': 16, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 280000, 'subsample': 0.8218963159712137}",55,1522,215.6836231669986
0.10660803535221253,"{'bagging_fraction': 1.0, 'bagging_freq': 3, 'bagging_seed': 1337, 'boost_from_average': False, 'boosting_type': 'gbdt', 'data_random_seed': 1337, 'drop_seed': 1337, 'feature_fraction': 0.8089840124663638, 'feature_fraction_seed': 1337, 'is_unbalance': True, 'lambda_l1': 0.44240928918148265, 'lambda_l2': 0.22836418124074004, 'learning_rate': 0.015886019808248813, 'max_bin': 120, 'max_depth': 14, 'min_child_samples': 450, 'min_gain_to_split': 0.8804949081533241, 'min_sum_hessian_in_leaf': 0.00023989131019296715, 'num_leaves': 81, 'objective': 'binary', 'save_binary': True, 'seed': 1337, 'subsample_for_bin': 120000, 'subsample': 0.8010726365813744}",56,2283,819.6948630869992
